url,source,title,author,text
http://www.nbcnews.com/slideshow/week-pictures-july-14-21-n785441,nbcnews,The Week in Pictures: July 14 - 21,['Nbc News'],"11.

Young women dressed as Quinceaneras walk through the Texas Capitol to visit lawmakers as they protest SB4, an anti-""sanctuary cities"" bill, in Austin, Texas on July 19.

Texas' special session continues and conservatives in the legislature plan to work on anti-abortion measures, school vouchers and defanging local ordinances in Texas' big and liberal cities.

Eric Gay / AP"
http://www.nbcnews.com/news/us-news/hobby-lobby-bought-more-smuggled-artifacts-n781176,nbcnews,Hobby Lobby Bought More Smuggled Artifacts,['Tracy Connor'],"Arts-and-crafts giant Hobby Lobby was pilloried last week after it agreed to forfeit $1.6 million worth of smuggled Iraqi antiquities it bought in 2010 to promote passion for the Bible.

It turns out that wasn't the first time the company illegally imported artifacts.

An attorney for the retailer confirmed to NBC News that the $3 million it will pay the federal government to settle a civil case isn't a fine but a payment to cover unspecified items that were improperly brought to the United States before the 2010 acquisition.

Hobby Lobby didn't forfeit those purchases because it doesn't have them any longer. A stipulation outlining the settlement said they are ""dissipated,"" suggesting they were either sold or donated.

Play Facebook

Twitter

Embed Hobby Lobby Fined $3M Over Smuggled Iraqi Antiquities 1:39 autoplay autoplay Copy this code to your website or blog

But the company declined to answer questions about the earlier items, including whether any of them were given to the soon-to-open Museum of the Bible in Washington, which Hobby Lobby helped fund.

""This shows this is not a one-off. They made these kinds of mistakes repeatedly,"" said Candida Moss, a professor at Notre Dame and co-author of the forthcoming ""Bible Nation: The United States of Hobby Lobby.""

""They should definitely be opening up their book,"" Moss said.

Hobby Lobby, which has more than 700 stores across the United States, is owned by billionaire evangelical Christians who began amassing an unparalleled private collection of Bible-related texts and artifacts in 2009.

Related: Where Do Hobby Lobby's Antiquities Come From?

Last week, prosecutors in New York announced the chain had signed a civil settlement over hundreds of Mesopotamian-era tablets covered in ancient cuneiform writing and thousands of clay tokens known as bullae that it bought from overseas dealers in 2010.

The U.S. Attorney's office said the rarities originated from what is now Iraq, where the plunder of cultural treasures spurred the U.S. to impose an import ban more than a decade ago.

Hobby Lobby blamed the smuggling on inexperience, saying it had relied on dealers and shippers who didn't know how to properly document or send the pieces.

Hobby Lobby has agreed to pay $3 million to cover items that were illegally imported. Sue Ogrocki / AP file

Prosecutors, however, pointed out that Hobby Lobby had proceeded with the 2010 purchase despite flagrant red flags — including a warning from an expert who told them the types of pieces they eventually bought were likely to be from Iraq and at risk of having been looted or smuggled.

The company also wired payments to seven bank accounts for five different people, none of whom were the actual seller, prosecutors said. The artifacts were sent in multiple shipments to three different corporate addresses in Oklahoma with labels that said the country of origin was Turkey or Israel. They were described in some cases as ""samples"" or ""handmade tiles.""

Federal authorities have been criticized for not bringing criminal charges against Hobby Lobby, but the civil complaint contains no evidence the forfeited items were looted from Iraq or that company officials orchestrated the shipments.

Still, Hobby Lobby, which says it runs its business on Christian values, faced cries of hypocrisy over the scandal — which also put a cloud over the $500 million Museum of the Bible because of its close ties to the company owners, the Green family.

The museum said last week that ""none of the artifacts identified in the settlement"" — which also includes 144 engraved seals — were ever a part of its collection. But it was not clear if that also applied to the unidentified items purchased before the Iraqi tablets and bullae.

An outside public relations firm retained by Hobby Lobby said the company would not disclose what the items were, the circumstances of their shipment, or where they are now. The U.S. Attorney's office also declined to provide those details.

An exhibit that will look like a Nazareth village at the Museum of the Bible. Michael S. Williamson / The Washington Post/Getty Images

Joel Baden, a Yale professor and co-author of ""Bible Nation,"" said the lack of transparency is troubling.

""What it means is out there somewhere is more illegally imported stuff,"" he said. ""It's in a museum. It's in someone else's collection. It's somewhere. And it's another example of how insidious the market is.""

Baden also said the disclosure of earlier illegal shipments raises doubts about whether the company was simply naïve.

""At some point,"" he said, ""it turns from an unfortunate incident into a business model."""
http://www.nbcnews.com/dateline/video/troubled-waters-part-5-736613955869,nbcnews,Troubled Waters Part 5,[],"Troubled Waters Part 5

A California couple’s romantic getaway on a boat turns tragic when the young wife and mother is lost at sea. Did she accidentally drown or was it something more sinister? The case goes cold for years — until a gorgeous model with a checkered past goes ..."
http://www.today.com/video/white-house-paralyzed-by-internal-warfare-is-totally-untenable-chuck-todd-says-1012035139624,nbcnews,"White House 'paralyzed' by internal warfare is 'totally untenable,' Chuck Todd says",[],"White House 'paralyzed' by internal warfare is 'totally untenable,' Chuck Todd says

Meet the Press moderator Chuck Todd tells TODAY that the open warfare among President Trump’s staff is “totally untenable.” He says the West Wing is “paralyzed” and that the White House is “unprepared for an unforeseen crisis.”"
http://www.nbcnews.com/health/health-care/birth-control-mandate-next-trump-s-hhs-agenda-n755421,nbcnews,Birth Control Mandate Next Up On Trump’s HHS Agenda,['Maggie Fox'],"The Trump administration, fresh off one anti-Obamacare victory, plans to target another controversial provision of the law: the birth control mandate.

The House voted to approve a bill that would replace much of the Affordable Care Act, but the birth control moves come from another action: President Donald Trump’s executive order on religious freedom.

An appeal brought by Christian groups demanding full exemption from the requirement to provide insurance covering contraception under the ACA was heard by the U.S. Supreme Court on March 23, 2016. Joshua Roberts / Reuters file

Health and Human Services Secretary Tom Price said Thursday he welcomed the executive order. “We will be taking action in short order to follow the President’s instruction to safeguard the deeply held religious beliefs of Americans who provide health insurance to their employees,” Price said in a brief statement.

He did not say what that action would be.

“Religious liberty is our country’s first freedom. Americans of faith play a vital role in caring for our most vulnerable citizens, including the elderly and the poor,” Price added.

But the issue of religious liberty has been at the heart at some of the most high-profile lawsuit against the Affordable Care Act, which includes coverage of all forms of birth control as one of its “essential services.”

Related: Most Americans Support Birth Control Mandate

“This has been the most controversial single issue presented by the ACA, other than the individual mandate. It has spawned about a hundred lawsuits, which tied up the Obama administration for half a decade,” Timothy Jost, an emeritus professor at the Washington and Lee University School of Law, wrote in a blog post.

Some furious conservatives have said they do not want to pay for someone else’s birth control, while liberals call it a basic right and health policy experts point out that it is cheaper to pay for birth control than it is to pay for a pregnancy.

Related: SCOTUS Sends Obamacare Contraception Case Back to Lower Courts

But the arguments that have had the most traction in federal courts have been those made by religious groups who say it’s against their beliefs to provide birth control to employees.

Churches and strictly religious organizations are already exempt from the requirement.

Trump’s executive order gives ""regulatory relief"" to employers who object to the mandate. It’s a specific reference to the 2014 Hobby Lobby Supreme Court case, which forced the Obama administration to work out a deal under which others who object can get a third party to do the paperwork and make payments for birth control coverage.

A Catholic order, the Little Sisters of the Poor, were plaintiffs in another suit that went all the way to the Supreme Court and Trump invited some members onstage for the signing of his executive order.

Related: Yes,You Have to Pay for Birth Control, Feds Say

The HHS statement signals the new administration wants to take things further.

That’s delighted religious groups and anti-abortion rights activists but angered pro-choice and women’s health advocates.

“The ‘religious freedom’ pretext President Trump used to justify his executive action is simply a smoke screen to allow big businesses run by religious special interests to discriminate, deny women basic healthcare provisions like birth control and openly impose their religious and political views on others,” said Jon O’Brien, president of Catholics for Choice.

“This executive order is not about protecting religious liberty — it is a direct attack on women’s access to birth control,” Planned Parenthood Executive Vice President Dawn Laguens said in a statement. “A woman’s health should not be up to her boss or politicians.”

Related: Contraception Fell, Medicaid Births Rose When Texas Defunded Planned Parenthood

Jost, an expert on healthcare policy and law, doesn’t think it’s likely HHS will take any extreme action.

“HHS could, through notice and comment rulemaking, conclude that contraceptives are not a women’s preventive service that must be covered by insurers, but it has not done so, and to do so would be politically and legally risky,” he wrote.

“Finally, it is unlikely that the Trump administration will require insurers to offer coverage that does not include contraceptives. It may be that some employers and individuals will seek to purchase coverage that does not include contraceptives, but that no such coverage will be available for them to purchase. It is unlikely that a new rule will change this.”"
http://www.nbcnews.com/slideshow/california-wildfire-threatens-gold-rush-era-towns-n785306,nbcnews,California Wildfire Threatens Gold Rush-Era Towns,['Nbc News'],"1.

An air tanker drops fire retardant on flames as firefighters continue to battle against the Detwiler fire in Mariposa, California on July 19, 2017.

The Detwiler fire has burned 110 square miles and destroyed 99 structures, 50 of them homes, forcing more than 4,000 people from homes in and around a half-dozen Gold Rush-era communities along the California mountains and foothills west of Yosemite National Park.

Josh Edelson / AFP - Getty Images"
http://www.nbcnews.com/megyn-kelly/video/tour-the-dutch-national-ballet-s-costume-department-with-michaela-deprince-994532931517,nbcnews,Tour the Dutch National Ballet's Costume Department with Michaela DePrince,[],"Megyn Kelly is one of America’s most prominent news anchors, known for her ability to focus on breaking stories, as well as in-depth investigative reports, newsmaker interviews and human interest pieces. Kelly uses her skills as a former litigator to press for real answers to the questions most on viewers’ minds.

Follow

Facebook

Twitter"
http://www.nbcnews.com/dateline/video/missing-marie-part-4-722657859965,nbcnews,Missing Marie Part 4,[],Could you be the one to heat up a cold case? Read it. Share it. Someone out there knows what happened.
http://www.nbcnews.com/tech/gift-guide/it-s-not-too-late-last-minute-stocking-stuffers-n699546,nbcnews,It’s Not Too Late! Last-Minute Stocking Stuffers,['Andrea Smith'],"Ok, we won't sugar coat it... you're a little late. But not toooooo late! Here are some last-minute tips for those stockings.

And, from phone cases to portable chargers to music on-the-go, everything on this list is under $100.

Speck's line of Presidio Inked cases come in bold, stylish designs and patterns with a dual-layer design to help protect from accidental bumps and drops.

Phone Cases

If someone you know is getting a shiny new phone this holiday, help them keep it that way with a beautiful and protective phone case. Speck’s line of Presidio Inked cases (about $30) come in bold, stylish designs and patterns with a dual-layer design to help protect from accidental bumps and drops.

Incipio has the fashion-forward woman and her phone covered with cases from partner fashion designers like Trina Turk, including a new WinterWhite collection with soft tones and solid protection. Because everyone should have a new phone case to celebrate the changing season.

Guys will love the look and feel of OtterBox cases. They’re sturdy and rugged and the Defender series has three levels of protection to guard that precious phone.

For those needing a quick phone charge, slip a Rebecca Minkoff Power Tassel Keychain into their stocking. The tassel, which comes in fun, stylish colors, has a USB on one end and a lightning port on the other, and can hang off a handbag or backpack so it’s always there when you need it.

The Belkin Lightning Audio + Charge RockStar turns that one Lightning port into two, so users can listen to music and charge up at the same time.

iPhone 7 User

We know the included dongle lets iPhone 7 users plug their Lightning Audio headphones into the phone’s Lightning port, but what happens when you need to charge your phone, too? Slip the Belkin Lightning Audio + Charge RockStar into their stocking; it turns that one Lightning port into two, so users can listen to music and charge up at the same time. You know, multi-tasking.

Portable Memory

If your gift recipient’s iPhone never has enough memory for those holiday family photos, the tiny SanDisk iXpand Flash Drive solves that problem by adding up to 128 GB of portable storage. Free up space on the phone by moving photos and videos to the drive, or load up the drive with movies to watch on the way to Grandma’s.

The MyCharge HubXtra has a built-in Lightning as well as micro-USB so you can use it with both Apple and Android devices.

Portable Charger

The best stocking stuffer for someone with lots of smart devices or an older phone is a portable battery charger. One of our faves is the MyCharge HubXtra which has a built-in Lightning as well as micro-USB so you can use with both Apple and Android devices. Or share with a friend.

And for that gym buddy who more often than not arrives with dead headphones, the MyCharge PowerGear Sound Case means they never have to work out without music or headphones again. Simply store the headphones in the protective charging case and plug them into the integrated micro USB cable and the case will make sure they’re charged and ready to go each time.

Car Charger

Not all car chargers are created equal. If you know someone who’s forever forgetting where they parked their car, slip the ZUS Smart Car Charger into their stocking. ZUS charges 2 devices at once, and can locate your car using the companion app and your phone’s GPS. ZUS users can share a family account so if you give this to your teenage driver, you’ll always be able to see where the car is parked. Not that you would ever track your teenager.

Tunes on the Go

Yup, there’s a waterproof, floating, Bluetooth speaker small enough to fit into a stocking and rugged enough to take along on a hike or to the beach. The Altec Lansing Mini H20 has a built-in carabiner for clipping onto a backpack making this ideal for students or music lovers who like to carry their tunes wherever they go.

Roost Smart Battery

You may not think of a 9v battery as a great stocking stuffer, but the Roost Smart Battery has Wi-Fi built in, which makes the battery a “smart” battery.

It connects to your smartphone using an app and alerts you to any issues while you’re not home, lets you snooze an alarm when you’ve simply burned the toast again, and more importantly, notifies you when it’s time to replace the battery way before those 3 a.m. chirps start happening. Roost has a battery life of five years.

Amazon Prime Membership

Amazon Prime isn’t just about the free shipping anymore. Give someone a Prime membership and they’ll have access to a streaming video library for nights spent curling up by the fire, streaming music for playing on an Amazon Echo or other device, free Kindle e-books, and unlimited online photo storage space. All that in one stocking!"
http://www.nbcnews.com/news/latino/sales-associate-superstar-prince-royce-discusses-fame-humble-beginnings-n787081,nbcnews,"From Sales Associate to Superstar: Prince Royce Discusses Fame, Humble Beginnings","['Dorean K. Collins', 'Marissa Armas']","Prince Royce has been in the music industry for only eight years, but he has already become a fast-rising star. The bachata singer, whose given name is Geoffrey Royce Rojas, brought his FIVE concert tour to his hometown, New York, performing at The Theater at Madison Square Garden. NBC Latino spoke to him Wednesday about his music, the future of his career, and what it was like for him to go from selling phones at a wireless store to performing on stages all across the country.

Prince Royce attends the Tidal X: 1015 benefit concert, hosted by Tidal and the Robin Hood Foundation, at the Barclays Center on Saturday, Oct. 15, 2016, in New York. Evan Agostini / AP

Born and raised in the Bronx to Dominican immigrant parents, Prince Royce said he has always embraced his Latin culture. ""I spoke Spanish at home, and just in school or in the street... with my friends I speak in English,"" Prince Royce told NBC Latino. ""I went to DR every summer basically, or every other summer at least... I'd stay with my grandparents and that's where I kinda just like started vibing with bachata."" Prince Royce has been on tour since June, in support of his latest album, “FIVE.”

But Prince Royce wasn’t always serenading his fans with hits like “Stand By Me,” “Darte un Beso,” and “Déjà vu” which he sings with Shakira.

Before the fame and concert tours, he was a sales associate hustling for commissions at Sprint Wireless. The money Prince Royce earned at that job is how he made his self-titled first album “Prince Royce”. From humble beginnings, he credits his success to the grit and drive he gained while living in New York.

RELATED: A ‘Golden’ Time for the King of Bachata, Romeo Santos

""The Bronx is a good place. It motivated me to do a lot of what I do now. It still motivates me... you cope with the toughness of it,"" said Prince Royce. ""New York pushed me to become better and I think I wouldn't be here today if it wasn't for New York. I don't know, if I grew up somewhere else, I wonder sometimes, if I would have been a singer or if I would have succeeded, ya know? I think the New York hustle is a different type of drive.""

That drive is taking him to Miami to sing the National Anthem at El Clásico on Saturday, alongside Marc Anthony. El Clásico, a soccer game between rivals Real Madrid C.F. and F.C. Barcelona, is one of the biggest games in soccer. ""It's going to be fun... but I'm a little nervous,"" Prince Royce said of singing the anthem. Although he loves both teams, he said he's rooting for F.C. Barcelona.

Apart from singing, Prince Royce wants to explore acting and running. In November, he is running the New York City Marathon. ""I think I'm officially an athlete, I don't know, but let's see,"" he said.

Currently, Prince Royce is raising funds for the National Kidney Foundation and Change for Kids at https://www.crowdrise.com/princeroycerunsnyc.

Prince Royce's FIVE tour ends Sunday in Miami. He said he wants to continue doing something positive for his communities.

""It feels great to feel like you're doing something positive,"" Prince Royce said. ""Taking a risk, and gambling and succeeding, I think it's a story that I hope motivates kids like me... I think everything is possible."""
http://www.nbcnews.com/news/asian-america/u-s-chess-champion-wesley-so-sets-sights-world-crown-n786251,nbcnews,U.S. Chess Champion Wesley So Sets Sights on World Crown,['Chris Fuchs'],"As a professional chess player, 23-year-old Wesley So has one main goal — to be the best in the world.

It isn’t a stretch considering that So, who was born in the Philippines and now lives in United States, is currently the third highest ranked chess player worldwide, according to the July standings published by the World Chess Federation (FIDE).

“The most important thing is to have a very strong mental ability to keep the mind working. But also it’s important to have a very good conditioning, just because the chess game requires so much energy and each game is really long and tiring.”

A grandmaster who has played for the U.S. since November 2014, So will get a crack at achieving his dream in September when he competes at a qualifying event known as the World Chess Cup, held this year in the country of Georgia.

Assuming So moves on to an eight-player tournament next year and wins that, he’ll then face off against Magnus Carlsen, a 26-year-old grandmaster from Norway who has been the world champion since 2013.

“He’s very tough for everybody because he’s been around for a long time,” So told NBC News in a recent interview by phone.

So’s story begins in the Philippines in the city of Bacoor in Cavite, just south of Manila. Born in 1993, So began to take an interest in chess around the age of 7, he said. It started with chess books, old newspaper clippings with algebraic notations of games, and a chessboard at home, according to So.

Wesley So plays against Viswanathan Anand during the Leon Chess Masters 2017 final game in Leon, Spain on July 9, 2017. J. Casares / EPA

He played classmates and neighbors and participated in weekly weekend tournaments, So said. His first big win, according to his webpage, came in 2003 when So placed first at the Philippine National Chess Championship for the under-10 age group.

Another success soon followed around 2007.

“I just kept playing until I became a grandmaster at 14 years old,” So explained.

To date, there are a little more than 1,500 people worldwide who claim the grandmaster distinction, according to a tally from the website of the World Chess Federation, the group that bestows the honor.

So almost took that title two years earlier, he said.

“I remember when I was 12 years old, I lost a game in the last round’s tournament,” So recalled. “If I had won that, I would have gotten grand master. But I didn’t get it, and it was very hard for me. I couldn’t sleep for the next few nights, thinking about the game.”

The year 2013 proved another pivotal point in So’s chess-playing career. He won five tournaments, according to his webpage, taking home the gold medal for the Philippines at the 27th Summer Universiade in Kazan, Russia.

But something was missing, according to So.

Chess player Wesley So during the first semifinal against Polish Jan-Krzysztof Duda at the 30th Leon Chess Master tournament, in Leon, in Spain, on July 7, 2017. J. Casares / EPA

“To be frank, we weren’t getting enough support, nor were we getting enough recognition,” So said, referring to his time playing for the Philippines.

When he turned 18, So said he got advice from friends who suggested he go abroad “and try to make things better.” He said he studied at Webster University in St. Louis, Missouri, for two-and-a-half years, but left before graduating.

“It’s very difficult to play chess and be a student at the same time,” he said. “It’s practically impossible.”

So said he chose to go professional upon turning 21, a decision he said he made based on advice from a woman named Lotis Key, whom he met at a weekend tournament in Minnesota in 2013.

So, who has residences in Minnesota and St. Louis, also officially switched his chess federation to the U.S. in 2014, according to the group’s website.

“For chess players and also for athletes in general, you only have a small window and it’s better to [do] what you’re doing at a young age than wait to graduate and then go professional,” he explained, adding that he can finish college at any age.

Key, who has become So’s manager, said in an email to NBC News that she was introduced to So at a private dinner that his Filipino host gave while So was competing in Minnesota four years ago.

“My husband and I have worked with a lot of kids in church programs and when we met Wesley we saw that he was lonely and displaced,” Key wrote. “As our relationship with him grew (over about a year) we nurtured him like we would any kid who needed support.

“We are not chess people and had no idea his chess was going to become what it has. He was just an unhappy kid and in getting to the root of it, I found out that he loved chess but didn’t see any future for himself there.”

So, a permanent U.S. resident of Filipino and Chinese descent, refers to Key, her husband, and daughter as his family.

Asked about his biological parents from the Philippines, So said it was “a very private subject” and declined to discuss them.

So has had a busy schedule this year. He said he’s played in around seven events thus far, winning a few like the U.S. championship in April, which comes with a monetary prize.

So is currently ranked as the number-one player by the U.S. Chess Federation.

“Chess is all about regular practice and regular learning, so playing in tournaments I hope to get a lot of experience and just to be more tough for the upcoming world cycle,” he said.

So said he typically sleeps eight to 10 hours a night during and after tournaments.

“The most important thing is to have a very strong mental ability to keep the mind working,” he explained. “But also it’s important to have a very good conditioning, just because the chess game requires so much energy and each game is really long and tiring.”

There’s also the sleepiness that accompanies frequent flights across time zones, a fatigue that So and Key ward off by taking melatonin to combat jet lag, according to So.

For practice, So said he studies the games of his colleagues and competitors and tries to get used to their style.

“And I try to improve my style, learn more about the opening, the middle games, and the end games,” he added.

Having discipline and a strict regimen, So explained, is key considering they are traveling half the year.

“I don’t really have any vices,” So said. “I don’t really like the taste of beer or alcohol, for that matter, and smoking is just bad for your health.”

“For chess players and also for athletes in general, you only have a small window and it’s better to [do] what you’re doing at a young age than wait to graduate and then go professional.”

As the summer wears on, So remains focused on becoming the next world champion.

He has different paths to achieving that goal, according to Key. If he wins the World Chess Cup in September, he’ll move on to the eight-player Candidates Tournament next year, she said. But even if he doesn’t win, the top-two players below Carlsen, the current world champion, are automatically given spots in that tournament, Key said. The winner of the Candidates gets to play Carlsen.

As of July, So ranked number three in the world among active players.

So faced Carlsen in June in matches in Paris and Belgium, beating him once, he said.

“He’s very competitive and very talented,” So said. “So I would need to get better and become stronger if I want to beat him.”

“But first,” he added, “I have to qualify.”

Follow NBC Asian America on Facebook, Twitter, Instagram and Tumblr."
http://www.today.com/money/best-worst-cities-retirement-according-bankrate-com-t100237,nbcnews,Best and worst cities for retirement according to Bankrate.com,['Jordi Lippe-Mcgraw'],"share tweet pin email

The golden years are great for many reasons: It's often a time meant for relaxing, exploring and enjoying quality time with family. But figuring out where to retire to can be a bit trickier.

Which place has the best health care? What kind of climate do you want? How much money are you willing to spend? Luckily, the Bankrate.com team took all of those factors and more into consideration for a recent survey to reveal which cities are the best and worst places to retire.

Shutterstock Arlington, Virgina, was ranked the best city to retire to in the United States according to a new Bankrate.com survey.

The study took into account nine categories: cost of living, climate, health care cost and quality, taxes, crime, well-being, walkability and cultural vitality.

RELATED: Here are the top 10 best states for a road trip

So which destination came in at No. 1? They found that Arlington, Virginia — near the nation's capital — is the best city to retire because of its cultural opportunities, great health care and a strong sense of well-being among seniors. While the high cost of living is the city's main drawback, the benefits of the other categories outweighed that downside.

Getty Images Franklin, Tennessee, came in second place as the best place to retire in the country.

And it's not just the East Coast that made the top of the list. Cities all over the country ranked in the top five. Franklin, Tennessee, came in second place, and West Des Moines, Iowa; Sarasota, Florida; and Scottsdale, Arizona, took the remaining spots.

RELATED: Ready to get serious about saving for retirement? Here's what you need to do

“We found that smaller cities and suburbs fared the best,” said Bankrate.com analyst Jill Cornfield in a statement. “Most seniors prefer to live in these types of communities because they offer access to big-city amenities without as much hustle, bustle and crime.”

Shutterstock Who can resist the beach? Sarasota, Florida, made the top five cities to retire.

Where shouldn't you live as you grow older? According to the study, Niagara Falls, New York, is the worst place to retire. It was dragged down by high taxes, a cold climate and an above-average crime rate. Milford, Connecticut; San Bernardino, California; Troy, New York; and Worcester, Massachusetts, rounded out the bottom five.

Matt Mawson / Getty Images Scottsdale, Arizona, is a great place to live out your golden years according to the survey.

While Bankrate's study looked at a variety of factors and focused on cities, an earlier survey conducted by caring.com ranked which states are the best for retirement based on health factors alone. In their findings, South Dakota ranked No. 1, with Iowa, Minnesota, Alaska and Oregon rounding out the top five. West Virginia came in last as is ""sorely lacking in important quality of life and health care offerings for seniors.""

RELATED: Top 10 most popular national parks

Top 5 cities for retirement

1. Arlington, Virginia

2. Franklin, Tennessee

3. West Des Moines, Iowa

4. Sarasota, Florida

5. Scottsdale, Arizona

Worst 5 cities for retirement

1. Niagara Falls, New York

2. Milford, Connecticut

3. San Bernardino, California

4. Troy, New York

5. Worcester, Massachusetts"
http://www.nbcnews.com/news/us-news/battling-dementia-mother-son-s-incredible-journey-n757196,nbcnews,Battling Dementia: A Mother and Son’s Incredible Journey,"['Becky Bratu', 'Mariana Keller']","You can still catch a few glimpses of the old Molly Daley, from before the dementia diagnosis two years ago, when she laughs for no reason, when she hugs her son and tells him she loves him, or when she pretends to box with her youngest grandson, wearing pink gloves and a padded helmet.

That’s the Molly who enjoyed drinking a cold beer with her dinner, going on road trips, and lending a hand to her friends and neighbors.

But that Molly is now elusive, more often replaced by a vacant gaze hiding the suffering as the disease slowly takes over her brain.

Molly and Joey Daley at Christmas in 1988. Courtesy Joey Daley

""That look of confusion, where she’s trying to process what’s going on, it’s just like a blank stare and that gets worse over time,"" her son, Joey Daley, told NBC News. ""It’s like, just a little bit, dementia has taken a little bit more of her away.""

Such is the agonizing nature of what's called ""Lewy body dementia,"" which Joey Daley began chronicling in January through a painfully honest YouTube series centered on his mom.

Molly, 66, was diagnosed in 2015, and Daley found himself yearning for more information from other caregivers like him about what to expect as the disease worsened.

When he found resources lacking, he decided to put the spotlight on Molly and their own family’s struggle — reaching the hearts of millions who have watched the videos around the world in the process.

“Before these videos, you couldn’t explain it to people,” Daley said, adding that he couldn’t watch his mother deteriorating without giving the ordeal some purpose.

Now, after the ongoing series sprouted a grassroots network of caregivers and supporters called Molly’s Movement, Daley, 46, said the videos have been the most rewarding thing he’s ever done.

""I had no idea it would touch that many people,"" he said.

Dementia with Lewy bodies is the second most common form of the disease in older adults after Alzheimer’s, affecting more than 1.4 million Americans. Abnormal clumps of a protein building up in brain cells cause the disease, which is characterized by a gradual loss of cognitive functions. Patients experience visual hallucinations, REM disorders that cause them to physically act out dreams, and tremors like those in Parkinson’s disease. But unlike Parkinson’s, Lewy body dementia affects wider swaths of the brain, interfering with a person’s everyday life and their ability to carry out typical activities or solve problems.

“I don’t want to stop early. I want people to understand how bad it gets.”

About three years ago, basic tasks like paying bills, driving a car or taking medication became challenges for Molly, who at the time was living alone in Columbus, Ohio. Then, after an infection landed her in the hospital, her children stepped in. She now lives closer to her family in a nursing home in nearby Dublin, where her son and daughter visit on alternate days, taking her out for shopping trips, the occasional pedicure or haircut, and family dinners.

Daley sits with his mother at his home in Dublin, Ohio. Maddie McGarvey / for NBC News

Daley never knows what state of mind his mom will be in on each visit. Sometimes she’ll welcome him with a smile and small talk. Then there was the time he watched her using one toothbrush to brush another, having seemingly forgotten how to brush her teeth. Or the time she kept asking if the shower was a way out of the room.

But most often, he’ll find her crying, distraught and shaken up by a bad dream she is convinced actually occurred in real life, as she struggles to find the words to explain what she thinks is wrong.

Molly Daley and her son, Joey. Courtesy Joey Daley

""Dementia’s like an onion. You peel off the layers of the memory on the outer layers until you get to the core, where you’re just a child again,"" Daley said. ""It’s suffering to death.""

There is currently no way to prevent dementia or stop its advance. There is no ""cure."" And the only way to even get a definite diagnosis is through autopsy after a patient's death.

About one-third of all Medicare beneficiaries who die in a given year have been diagnosed with Alzheimer’s or another form of dementia, according to 2014 Medicare claims data analyzed by the Alzheimer’s Association. And data from the Lewy Body Dementia Association suggest that the disease may account for up to 25 percent of cases of dementia.

""[Lewy body dementia] is probably the most common disease you’ve never heard of,"" said Dr. James Galvin, an expert in cognitive health, memory loss, Alzheimer’s disease, Lewy body dementia, and related disorders.

Galvin said the disease is poorly understood and under-studied in comparison to Alzheimer’s, which is due in part to the difficulty in pinning down a diagnosis. A survey from the Lewy Body Dementia Association shows that on average, it took physicians four office visits to make the diagnosis. This lack of knowledge can isolate caregivers further.

“A caregiver is the invisible patient.”

To help combat that, Daley created a Facebook group that now has more than 31,000 members, many of whom are caregivers for people with dementia. They use the platform to share stories, seek advice and give out words of encouragement.

Daley helps his mother at his home in Dublin, Ohio. Maddie McGarvey / for NBC News

Periodically, Daley, who is an entrepreneur and works from home, uses the money earned from Molly’s Movement t-shirt sales or donations to organize giveaways for caregivers in the group. The prize is a relaxing night out or, in the case of a 16-year-old girl caring for her grandmother, a shopping trip.

""[The giveaway] is the type of thing my mom would do,"" he said, adding that he gets about 100 messages every day from people pouring their heart out to him or thanking him for his eye-opening videos.

Any type of support that reduces the feeling of isolation is essential, as caregivers can often forego their own needs when helping dementia patients.

“A caregiver is the invisible patient,” said Dr. Galvin.

But Daley, like many others, shrugs off concern for his own well-being. As his movement grows, so do the demands on his time. The married father of three said he will have to do ""more work when everyone’s asleep.""

His mother, who was a single parent of two while working two jobs as he was growing up, is his inspiration. One video at a time, he is building her legacy.

As his mother’s dementia gets worse, Daley wonders how much longer he’ll be able to keep recording, especially once she becomes unable to speak. He acknowledges that it will be a delicate balance, something he never got to discuss with her before beginning the series.

""I don’t want to stop early,"" he said. ""I want people to understand how bad it gets.""

Daley said the most exhausting part is going over what he recorded at the end of each day, reliving painful moments like the time she forgot he was her son — an event he thought would come much later, perhaps at the end.

But for the many heartbreaking moments, there are still the rare ones when the old Molly shines through, like when she was asked whether she is proud of her son.

""If there wasn’t a Joey, there wouldn’t be me,"" she answered."
http://www.nbcnews.com/nightly-news/video/great-white-sharks-spotted-in-historic-numbers-in-southern-california-1012522563938,nbcnews,Great White Sharks Spotted in Historic Numbers in Southern California,[],"Great White Sharks Spotted in Historic Numbers in Southern California

Scientists say that the area is a major breeding ground for the ocean’s top predators, as beach closures and advisory warnings spike this season."
